Time (s),Camera_S_X,Camera_S_Z,Camera_V_X,Camera_V_Z,Camera_A_X,Camera_A_Z
2.4666666666666677,0.0,-0.0,0.0,-0.028965517241379312,0.0,-0.4344827586206897
2.500000000000001,0.0,-0.0019310344827586207,0.0,-0.028965517241379312,0.4344827586206897,0.8689655172413794
2.533333333333334,0.0,-0.0019310344827586207,0.028965517241379312,0.028965517241379312,0.0,0.8689655172413794
2.5666666666666673,0.0019310344827586207,-0.0,0.0,0.028965517241379312,-0.8689655172413794,-0.4344827586206897
2.6000000000000005,0.0,-0.0,-0.028965517241379312,0.0,0.0,-0.4344827586206897
2.6333333333333337,0.0,-0.0,0.0,0.0,0.0,0.4344827586206897
2.666666666666667,0.0,-0.0,-0.028965517241379312,0.028965517241379312,0.4344827586206897,-0.4344827586206897
2.7,-0.0019310344827586207,0.0019310344827586207,0.028965517241379312,-0.028965517241379312,0.8689655172413794,-0.8689655172413794
2.7333333333333334,0.0019310344827586207,-0.0019310344827586207,0.028965517241379312,-0.028965517241379312,-0.8689655172413794,0.8689655172413794
2.7666666666666666,0.0,-0.0,-0.028965517241379312,0.028965517241379312,-0.4344827586206897,0.4344827586206897
2.8,0.0,-0.0,0.0,0.0,0.4344827586206897,-0.4344827586206897
2.833333333333333,0.0,-0.0,0.0,0.0,0.0,0.4344827586206897
2.8666666666666663,0.0,-0.0,0.0,0.028965517241379312,0.0,0.0
2.8999999999999995,0.0,0.0019310344827586207,0.0,0.0,0.0,-0.8689655172413794
2.9333333333333327,0.0,-0.0,0.0,-0.028965517241379312,0.0,0.4344827586206897
2.966666666666666,0.0,-0.0,0.0,0.028965517241379312,0.4344827586206897,0.4344827586206897
2.999999999999999,0.0,0.0019310344827586207,0.028965517241379312,0.0,0.4344827586206897,-0.8689655172413794
3.0333333333333323,0.0019310344827586207,-0.0,0.028965517241379312,-0.028965517241379312,-0.4344827586206897,0.0
3.0666666666666655,0.0019310344827586207,-0.0,0.0,0.0,-0.8689655172413794,0.0
3.0999999999999988,0.0019310344827586207,-0.0,-0.028965517241379312,-0.028965517241379312,-0.4344827586206897,-0.4344827586206897
3.133333333333332,0.0,-0.0019310344827586207,-0.028965517241379312,-0.028965517241379312,0.4344827586206897,0.8689655172413794
3.166666666666665,0.0,-0.0019310344827586207,0.0,0.028965517241379312,0.4344827586206897,0.8689655172413794
3.1999999999999984,0.0,-0.0,0.0,0.028965517241379312,0.0,-0.4344827586206897
3.2333333333333316,0.0,-0.0,0.0,0.0,0.0,-0.8689655172413794
3.266666666666665,0.0,-0.0,0.0,-0.028965517241379312,0.0,-0.4344827586206897
3.299999999999998,0.0,-0.0019310344827586207,0.0,-0.028965517241379312,0.0,0.8689655172413794
3.3333333333333313,0.0,-0.0019310344827586207,0.0,0.028965517241379312,0.0,0.8689655172413794
3.3666666666666645,0.0,-0.0,0.0,0.028965517241379312,0.0,-0.4344827586206897
3.3999999999999977,0.0,-0.0,0.0,0.0,-0.4344827586206897,-0.4344827586206897
3.433333333333331,0.0,-0.0,-0.028965517241379312,0.0,0.0,0.4344827586206897
3.466666666666664,-0.0019310344827586207,-0.0,0.0,0.028965517241379312,0.4344827586206897,0.8689655172413794
3.4999999999999973,0.0,0.0019310344827586207,0.0,0.057931034482758624,-1.303448275862069,1.303448275862069
3.5333333333333306,-0.0019310344827586207,0.0038620689655172414,-0.08689655172413793,0.11586206896551725,-0.4344827586206897,5.648275862068966
3.5666666666666638,-0.005793103448275862,0.009655172413793104,-0.028965517241379312,0.4344827586206897,1.7379310344827585,6.517241379310345
3.599999999999997,-0.0038620689655172414,0.032827586206896554,0.028965517241379305,0.550344827586207,0.8689655172413794,-0.4344827586206912
3.63333333333333,-0.0038620689655172414,0.046344827586206894,0.028965517241379312,0.4055172413793103,1.3034482758620691,-2.6068965517241387
3.6666666666666634,-0.0019310344827586207,0.05986206896551724,0.11586206896551725,0.37655172413793103,3.9103448275862065,1.6653345369377348e-15
3.6999999999999966,0.0038620689655172414,0.07144827586206896,0.28965517241379307,0.4055172413793104,3.9103448275862065,-0.8689655172413799
3.73333333333333,0.017379310344827585,0.08689655172413793,0.37655172413793103,0.3186206896551724,0.4344827586206912,-3.475862068965518
3.766666666666663,0.028965517241379312,0.09268965517241379,0.3186206896551725,0.17379310344827587,-0.4344827586206887,-2.172413793103445
3.7999999999999963,0.038620689655172416,0.09848275862068966,0.3475862068965518,0.17379310344827606,3.9103448275862065,0.43448275862068997
3.8333333333333295,0.05213793103448276,0.10427586206896552,0.5793103448275863,0.2027586206896552,3.9103448275862034,-2.914335439641036e-15
3.8666666666666627,0.07724137931034483,0.112,0.6082758620689653,0.17379310344827587,-1.3034482758620702,-1.7379310344827605
3.899999999999996,0.09268965517241379,0.11586206896551725,0.49241379310344824,0.08689655172413782,-1.3034482758620636,-1.7379310344827608
3.933333333333329,0.11006896551724138,0.11779310344827586,0.5213793103448278,0.05793103448275848,4.344827586206895,-0.434482758620687
3.9666666666666623,0.12744827586206897,0.11972413793103448,0.7820689655172413,0.057931034482758686,4.779310344827583,-0.8689655172413772
3.9999999999999956,0.16220689655172413,0.1216551724137931,0.84,0.0,-2.6068965517241356,-1.7379310344827605
4.033333333333329,0.18344827586206897,0.11972413793103448,0.6082758620689656,-0.057931034482758686,-4.779310344827583,-0.43448275862069013
4.066666666666662,0.20275862068965517,0.11779310344827586,0.5213793103448278,-0.028965517241379343,2.172413793103454,1.7379310344827605
4.099999999999995,0.21820689655172415,0.11779310344827586,0.7531034482758625,0.057931034482758686,3.041379310344822,1.7379310344827605
4.133333333333328,0.25296551724137933,0.1216551724137931,0.7241379310344825,0.08689655172413803,-5.6482758620689815,-3.1225022567582528e-15
4.166666666666662,0.26648275862068965,0.12358620689655173,0.3765517241379304,0.05793103448275848,-6.082758620689656,-0.43448275862069013
4.199999999999995,0.27806896551724136,0.12551724137931033,0.31862068965517215,0.057931034482758686,-0.8689655172413616,3.1225022567582528e-15
4.233333333333328,0.28772413793103446,0.12744827586206897,0.318620689655173,0.057931034482758686,-1.3034482758620611,-0.4344827586206933
4.266666666666661,0.2993103448275862,0.12937931034482758,0.23172413793103475,0.028965517241379135,-3.9103448275862207,-1.3034482758620674
4.2999999999999945,0.30317241379310345,0.12937931034482758,0.05793103448275827,-0.028965517241379135,-3.475862068965521,-0.868965517241374
4.333333333333328,0.30317241379310345,0.12744827586206897,0.0,-0.028965517241379135,-2.1724137931034475,0.434482758620687
4.366666666666661,0.30317241379310345,0.12744827586206897,-0.08689655172413824,0.0,-2.1724137931034475,0.868965517241374
4.399999999999994,0.29737931034482756,0.12744827586206897,-0.1448275862068965,0.028965517241379135,-0.43448275862067454,0.434482758620687
4.433333333333327,0.29351724137931035,0.12937931034482758,-0.11586206896551654,0.028965517241379135,-0.434482758620687,-0.868965517241374
4.466666666666661,0.2896551724137931,0.12937931034482758,-0.17379310344827564,-0.028965517241379135,-1.303448275862086,-1.3034482758620674
4.499999999999994,0.28193103448275864,0.12744827586206897,-0.2027586206896556,-0.057931034482758686,0.0,-0.4344827586206933
4.533333333333327,0.27613793103448275,0.12551724137931033,-0.17379310344827564,-0.057931034482758686,0.8689655172413866,0.4344827586206933
4.56666666666666,0.2703448275862069,0.12358620689655173,-0.1448275862068965,-0.028965517241379135,0.868965517241374,0.43448275862069013
4.599999999999993,0.26648275862068965,0.12358620689655173,-0.11586206896551737,-0.028965517241379343,0.434482758620687,-0.4344827586206933
4.633333333333327,0.26262068965517243,0.1216551724137931,-0.11586206896551737,-0.057931034482758686,0.434482758620687,0.0
4.66666666666666,0.25875862068965516,0.11972413793103448,-0.08689655172413824,-0.028965517241379343,1.3034482758620736,0.43448275862069013
4.699999999999993,0.25682758620689655,0.11972413793103448,-0.028965517241379135,-0.028965517241379343,0.8689655172413866,0.0
4.733333333333326,0.25682758620689655,0.11779310344827586,-0.028965517241379135,-0.028965517241379343,0.0,0.43448275862069013
4.7666666666666595,0.25489655172413794,0.11779310344827586,-0.028965517241379135,0.0,0.434482758620687,3.1225022567582528e-15
4.799999999999993,0.25489655172413794,0.11779310344827586,0.0,-0.028965517241379135,0.434482758620687,-0.434482758620687
4.833333333333326,0.25489655172413794,0.11586206896551725,0.0,-0.028965517241379135,0.0,0.434482758620687
4.866666666666659,0.25489655172413794,0.11586206896551725,0.0,0.0,0.434482758620687,0.434482758620687
4.899999999999992,0.25489655172413794,0.11586206896551725,0.028965517241379135,0.0,0.434482758620687,-0.43448275862069013
4.933333333333326,0.25682758620689655,0.11586206896551725,0.028965517241379135,-0.028965517241379343,0.0,-0.43448275862069013
4.966666666666659,0.25682758620689655,0.11393103448275863,0.028965517241379135,-0.028965517241379343,0.434482758620687,0.43448275862069013
4.999999999999992,0.25875862068965516,0.11393103448275863,0.05793103448275827,0.0,0.4344827586206995,0.0
5.033333333333325,0.26068965517241377,0.11393103448275863,0.0579310344827591,-0.028965517241379343,1.2490009027033011e-14,0.0
5.066666666666658,0.26262068965517243,0.112,0.0579310344827591,0.0,-1.2490009027033011e-14,0.43448275862069013
5.099999999999992,0.26455172413793104,0.11393103448275863,0.05793103448275827,0.0,-1.2490009027033011e-14,0.0
5.133333333333325,0.26648275862068965,0.112,0.05793103448275827,0.0,0.4344827586206995,0.0
5.166666666666658,0.26841379310344826,0.11393103448275863,0.08689655172413824,0.0,1.2490009027033011e-14,0.0
5.199999999999991,0.27227586206896554,0.112,0.0579310344827591,0.0,-0.8689655172413866,0.43448275862069013
5.2333333333333245,0.27227586206896554,0.11393103448275863,0.028965517241379135,0.028965517241379343,-1.2490009027033011e-14,-0.43448275862069013
5.266666666666658,0.27420689655172414,0.11393103448275863,0.05793103448275827,-0.028965517241379343,0.0,-0.8689655172413803
5.299999999999991,0.27613793103448275,0.112,0.028965517241379135,-0.028965517241379343,-0.868965517241374,0.43448275862069013
5.333333333333324,0.27613793103448275,0.112,0.0,0.0,-0.434482758620687,0.0
5.366666666666657,0.27613793103448275,0.112,0.0,-0.028965517241379343,-0.434482758620687,0.0
5.399999999999991,0.27613793103448275,0.11006896551724138,-0.028965517241379135,0.0,-0.868965517241374,-0.43448275862069013
5.433333333333324,0.27420689655172414,0.112,-0.05793103448275827,-0.057931034482758686,0.0,-2.1724137931034475
5.466666666666657,0.27227586206896554,0.10620689655172413,-0.028965517241379135,-0.1448275862068965,0.434482758620687,-1.3034482758620674
5.49999999999999,0.27227586206896554,0.1023448275862069,-0.028965517241379135,-0.1448275862068965,0.0,-0.43448275862069036
5.5333333333333234,0.2703448275862069,0.09655172413793103,-0.028965517241379135,-0.17379310344827587,0.434482758620687,-3.0413793103448286
5.566666666666657,0.2703448275862069,0.09075862068965518,0.0,-0.34758620689655173,0.434482758620687,-3.9103448275862083
5.59999999999999,0.2703448275862069,0.07337931034482759,0.0,-0.43448275862068975,0.0,0.43448275862069036
5.633333333333323,0.2703448275862069,0.06179310344827586,0.0,-0.3186206896551724,0.0,1.3034482758620702
5.666666666666656,0.2703448275862069,0.05213793103448276,0.0,-0.34758620689655173,0.0,-4.344827586206898
5.6999999999999895,0.2703448275862069,0.038620689655172416,0.0,-0.6082758620689656,0.434482758620687,-3.0413793103448286
5.733333333333323,0.2703448275862069,0.011586206896551723,0.028965517241379135,-0.550344827586207,0.434482758620687,4.344827586206897
5.766666666666656,0.27227586206896554,0.0019310344827586207,0.028965517241379135,-0.31862068965517243,0.0,3.0413793103448286
5.799999999999989,0.27227586206896554,-0.009655172413793104,0.028965517241379135,-0.34758620689655173,0.0,-2.6068965517241374
5.833333333333322,0.27420689655172414,-0.021241379310344827,0.028965517241379135,-0.49241379310344824,-0.434482758620687,-1.7379310344827599
5.866666666666656,0.27420689655172414,-0.042482758620689655,0.0,-0.46344827586206905,-0.434482758620687,3.041379310344827
5.899999999999989,0.27420689655172414,-0.05213793103448276,0.0,-0.2896551724137931,0.0,2.6068965517241405
5.933333333333322,0.27420689655172414,-0.06179310344827586,0.0,-0.289655172413793,0.868965517241374,-2.6068965517241365
5.966666666666655,0.27420689655172414,-0.07144827586206896,0.05793103448275827,-0.4634482758620689,1.3034482758620736,-3.0413793103448308
5.9999999999999885,0.27806896551724136,-0.09268965517241379,0.08689655172413824,-0.4924137931034484,-0.43448275862067454,1.3034482758620678
6.033333333333322,0.28,-0.10427586206896552,0.028965517241379968,-0.37655172413793103,-1.3034482758620736,1.7379310344827632
6.066666666666655,0.28,-0.11779310344827586,0.0,-0.37655172413793087,-1.2490009027033011e-14,-2.6068965517241405
6.099999999999988,0.28,-0.12937931034482758,0.028965517241379135,-0.5503448275862071,0.868965517241374,-2.1724137931034533
6.133333333333321,0.28193103448275864,-0.15448275862068966,0.05793103448275827,-0.5213793103448278,0.0,3.4758620689655237
6.1666666666666545,0.28386206896551724,-0.16413793103448276,0.028965517241379135,-0.31862068965517215,-0.868965517241374,3.475862068965521
6.199999999999988,0.28386206896551724,-0.17572413793103447,0.0,-0.289655172413793,-0.434482758620687,-1.3034482758620736
6.233333333333321,0.28386206896551724,-0.18344827586206897,0.0,-0.4055172413793104,0.0,-1.3034482758620736
6.266666666666654,0.28386206896551724,-0.20275862068965517,0.0,-0.37655172413793125,0.434482758620687,2.6068965517241347
6.299999999999987,0.28386206896551724,-0.20855172413793105,0.028965517241379135,-0.23172413793103475,0.0,2.1724137931034537
6.333333333333321,0.28579310344827585,-0.21820689655172415,0.0,-0.23172413793103433,-0.434482758620687,-0.868965517241374
6.366666666666654,0.28386206896551724,-0.224,0.0,-0.289655172413793,0.868965517241374,-1.303448275862074
6.399999999999987,0.28579310344827585,-0.23751724137931035,0.05793103448275827,-0.3186206896551726,0.8689655172413866,0.868965517241374
6.43333333333332,0.28772413793103446,-0.24524137931034484,0.0579310344827591,-0.23172413793103475,-0.43448275862067454,2.172413793103454
6.4666666666666535,0.2896551724137931,-0.25296551724137933,0.028965517241379968,-0.17379310344827564,-0.4344827586206995,0.4344827586206995
6.499999999999987,0.2896551724137931,-0.25682758620689655,0.028965517241379135,-0.20275862068965478,0.43448275862067454,-0.8689655172413866
6.53333333333332,0.29158620689655174,-0.26648275862068965,0.05793103448275827,-0.23172413793103475,0.0,0.434482758620687
6.566666666666653,0.29351724137931035,-0.27227586206896554,0.028965517241379135,-0.17379310344827564,-1.3034482758620611,1.7379310344827605
6.599999999999986,0.29351724137931035,-0.27806896551724136,-0.028965517241379135,-0.11586206896551737,-0.868965517241374,0.434482758620687
6.6333333333333195,0.29158620689655174,-0.28,-0.028965517241379135,-0.1448275862068965,0.868965517241374,1.2490009027033011e-14
6.666666666666653,0.29158620689655174,-0.28772413793103446,0.028965517241379135,-0.11586206896551654,0.868965517241374,1.737931034482748
6.699999999999986,0.29351724137931035,-0.28772413793103446,0.028965517241379135,-0.028965517241379968,-0.868965517241374,1.3034482758620487
6.733333333333319,0.29351724137931035,-0.2896551724137931,-0.028965517241379135,-0.028965517241379968,-1.3034482758620611,0.4344827586206995
6.766666666666652,0.29158620689655174,-0.2896551724137931,-0.05793103448275827,0.0,0.0,1.303448275862086
6.799999999999986,0.2896551724137931,-0.2896551724137931,-0.028965517241379135,0.0579310344827591,0.43448275862067454,3.0413793103448343
6.833333333333319,0.2896551724137931,-0.28579310344827585,-0.028965517241379968,0.2027586206896556,-1.2490009027033011e-14,3.041379310344822
6.866666666666652,0.28772413793103446,-0.27613793103448275,-0.028965517241379968,0.2606896551724139,1.2490009027033011e-14,5.21379310344827
6.899999999999985,0.28772413793103446,-0.26841379310344826,-0.028965517241379135,0.550344827586207,-0.43448275862067454,7.820689655172411
6.9333333333333185,0.28579310344827585,-0.23944827586206896,-0.05793103448275827,0.7820689655172413,0.0,1.7379310344827532
6.966666666666652,0.28386206896551724,-0.2162758620689655,-0.028965517241379135,0.6662068965517238,0.868965517241374,-1.303448275862067
6.999999999999985,0.28386206896551724,-0.1950344827586207,0.0,0.6951724137931035,-0.434482758620687,7.820689655172422
7.033333333333318,0.28386206896551724,-0.16993103448275862,-0.05793103448275827,1.187586206896552,-1.7379310344827605,8.255172413793103
7.066666666666651,0.28,-0.11586206896551725,-0.11586206896551737,1.2455172413793103,-0.4344827586206995,-5.213793103448277
7.0999999999999845,0.27613793103448275,-0.08689655172413793,-0.08689655172413824,0.8400000000000001,1.3034482758620736,-6.082758620689654
7.133333333333318,0.27420689655172414,-0.05986206896551724,-0.028965517241379135,0.8400000000000001,0.8689655172413866,5.213793103448275
7.166666666666651,0.27420689655172414,-0.03089655172413793,-0.028965517241379135,1.1875862068965517,-0.434482758620687,3.9103448275862074
7.199999999999984,0.27227586206896554,0.019310344827586208,-0.05793103448275827,1.100689655172414,-0.8689655172413866,-8.255172413793103
7.233333333333317,0.2703448275862069,0.042482758620689655,-0.08689655172413824,0.6372413793103449,0.43448275862067454,-9.124137931034484
7.266666666666651,0.26648275862068965,0.06179310344827586,-0.028965517241379968,0.4924137931034483,0.8689655172413866,-2.6068965517241396
7.299999999999984,0.26841379310344826,0.07531034482758621,-0.028965517241379135,0.4634482758620689,-0.43448275862067454,-2.1724137931034484
7.333333333333317,0.26455172413793104,0.09268965517241379,-0.05793103448275827,0.34758620689655173,-0.4344827586206995,-5.648275862068963
7.36666666666665,0.26455172413793104,0.09848275862068966,-0.0579310344827591,0.08689655172413803,-1.2490009027033011e-14,-4.344827586206895
7.3999999999999835,0.26068965517241377,0.09848275862068966,-0.0579310344827591,0.057931034482758686,1.7379310344827732,-0.8689655172413803
7.433333333333317,0.26068965517241377,0.1023448275862069,0.0579310344827591,0.028965517241379343,2.17241379310346,-0.8689655172413803
7.46666666666665,0.26455172413793104,0.10041379310344828,0.08689655172413824,0.0,-0.4344827586206995,-0.43448275862069013
7.499999999999983,0.26648275862068965,0.1023448275862069,0.028965517241379135,0.0,-0.8689655172413866,-0.43448275862069013
7.533333333333316,0.26648275862068965,0.10041379310344828,0.028965517241379135,-0.028965517241379343,0.4344827586206995,-0.43448275862069013
7.5666666666666496,0.26841379310344826,0.10041379310344828,0.0579310344827591,-0.028965517241379343,1.2490009027033011e-14,0.0
7.599999999999983,0.2703448275862069,0.09848275862068966,0.028965517241379968,-0.028965517241379343,-0.4344827586206995,0.43448275862069013
7.633333333333316,0.2703448275862069,0.09848275862068966,0.028965517241379135,0.0,0.43448275862067454,0.43448275862069013
7.666666666666649,0.27227586206896554,0.09848275862068966,0.05793103448275827,0.0,-0.434482758620687,-0.8689655172413803
7.699999999999982,0.27420689655172414,0.09848275862068966,0.0,-0.057931034482758686,-1.3034482758620611,-1.3034482758620705
7.733333333333316,0.27227586206896554,0.09462068965517241,-0.028965517241379135,-0.08689655172413803,-0.434482758620687,-0.434482758620687
7.766666666666649,0.27227586206896554,0.09268965517241379,-0.028965517241379135,-0.08689655172413782,0.0,-1.3034482758620676
7.799999999999982,0.2703448275862069,0.08882758620689656,-0.028965517241379135,-0.17379310344827587,-1.2490009027033011e-14,-3.4758620689655184
7.833333333333315,0.2703448275862069,0.08110344827586206,-0.028965517241379968,-0.3186206896551724,-1.2490009027033011e-14,-2.6068965517241365
7.8666666666666485,0.26841379310344826,0.06758620689655173,-0.028965517241379968,-0.3475862068965516,0.4344827586206995,-3.3306690738754696e-15
7.899999999999982,0.26841379310344826,0.057931034482758624,0.0,-0.3186206896551726,1.2490009027033011e-14,-2.4980018054066022e-15
7.933333333333315,0.26841379310344826,0.046344827586206894,-0.028965517241379135,-0.3475862068965518,-0.868965517241374,-3.041379310344824
7.966666666666648,0.26648275862068965,0.03475862068965517,-0.05793103448275827,-0.5213793103448275,0.0,-2.1724137931034466
7.999999999999981,0.26455172413793104,0.011586206896551723,-0.028965517241379135,-0.49241379310344824,0.868965517241374,3.041379310344827
8.033333333333315,0.26455172413793104,0.0019310344827586207,0.0,-0.31862068965517243,0.434482758620687,1.737931034482759
8.066666666666649,0.26455172413793104,-0.009655172413793104,0.0,-0.376551724137931,0.0,-3.475862068965518
8.099999999999982,0.26455172413793104,-0.023172413793103447,0.0,-0.550344827586207,0.868965517241374,-1.7379310344827599
8.133333333333315,0.26455172413793104,-0.046344827586206894,0.05793103448275827,-0.4924137931034483,0.868965517241374,3.0413793103448286
8.166666666666648,0.26841379310344826,-0.056,0.05793103448275827,-0.34758620689655173,-0.868965517241374,2.1724137931034475
8.199999999999982,0.26841379310344826,-0.06951724137931034,0.0,-0.3475862068965518,-0.43448275862067454,-2.6068965517241405
8.233333333333315,0.26841379310344826,-0.07917241379310345,0.028965517241379968,-0.5213793103448278,0.4344827586206995,-3.0413793103448277
8.266666666666648,0.2703448275862069,-0.10427586206896552,0.028965517241379968,-0.550344827586207,-1.2490009027033011e-14,2.6068965517241405
8.299999999999981,0.2703448275862069,-0.11586206896551725,0.028965517241379135,-0.34758620689655173,0.43448275862067454,3.0413793103448317
8.333333333333314,0.27227586206896554,-0.12744827586206897,0.05793103448275827,-0.3475862068965515,0.434482758620687,-2.1724137931034475
8.366666666666648,0.27420689655172414,-0.13903448275862068,0.05793103448275827,-0.49241379310344824,0.4344827586206995,-2.172413793103457
8.39999999999998,0.27613793103448275,-0.16027586206896552,0.08689655172413824,-0.4924137931034486,1.2490009027033011e-14,2.6068965517241347
